filename,speaker
VoxCeleb_SR/TEST/id10020/NCFG73oAvUE/00001.wav,id10020
VoxCeleb_SR/TEST/id10020/NCFG73oAvUE/00002.wav,id10020
VoxCeleb_SR/TEST/id10020/NCFG73oAvUE/00003.wav,id10020
VoxCeleb_SR/TEST/id10020/NCFG73oAvUE/00004.wav,id10020
VoxCeleb_SR/TEST/id10020/NCFG73oAvUE/00005.wav,id10020
VoxCeleb_SR/TEST/id10020/NCFG73oAvUE/00006.wav,id10020
VoxCeleb_SR/TEST/id10020/NCFG73oAvUE/00007.wav,id10020
VoxCeleb_SR/TEST/id10020/NCFG73oAvUE/00008.wav,id10020
VoxCeleb_SR/TEST/id10020/NCFG73oAvUE/00009.wav,id10020
VoxCeleb_SR/TEST/id10020/NCFG73oAvUE/00010.wav,id10020
VoxCeleb_SR/TEST/id10020/NCFG73oAvUE/00011.wav,id10020
VoxCeleb_SR/TEST/id10020/NCFG73oAvUE/00012.wav,id10020
VoxCeleb_SR/TEST/id10020/NCFG73oAvUE/00013.wav,id10020
VoxCeleb_SR/TEST/id10020/NCFG73oAvUE/00014.wav,id10020
VoxCeleb_SR/TEST/id10020/NCFG73oAvUE/00015.wav,id10020
VoxCeleb_SR/TEST/id10020/NCFG73oAvUE/00016.wav,id10020
VoxCeleb_SR/TEST/id10020/NCFG73oAvUE/00017.wav,id10020
VoxCeleb_SR/TEST/id10020/NCFG73oAvUE/00018.wav,id10020
VoxCeleb_SR/TEST/id10020/NCFG73oAvUE/00019.wav,id10020
VoxCeleb_SR/TEST/id10020/NCFG73oAvUE/00020.wav,id10020
VoxCeleb_SR/TEST/id10020/nW-4wrt332E/00001.wav,id10020
VoxCeleb_SR/TEST/id10020/nW-4wrt332E/00002.wav,id10020
VoxCeleb_SR/TEST/id10021/juqsJ0e4i1c/00001.wav,id10021
VoxCeleb_SR/TEST/id10021/juqsJ0e4i1c/00002.wav,id10021
VoxCeleb_SR/TEST/id10021/juqsJ0e4i1c/00003.wav,id10021
VoxCeleb_SR/TEST/id10021/juqsJ0e4i1c/00004.wav,id10021
VoxCeleb_SR/TEST/id10021/kfLrBefnJHY/00001.wav,id10021
VoxCeleb_SR/TEST/id10022/qbHM0g5zCOY/00001.wav,id10022
VoxCeleb_SR/TEST/id10022/qbHM0g5zCOY/00002.wav,id10022
VoxCeleb_SR/TEST/id10022/qbHM0g5zCOY/00003.wav,id10022
VoxCeleb_SR/TEST/id10022/qbHM0g5zCOY/00004.wav,id10022
VoxCeleb_SR/TEST/id10022/qbHM0g5zCOY/00005.wav,id10022
VoxCeleb_SR/TEST/id10022/qbHM0g5zCOY/00006.wav,id10022
VoxCeleb_SR/TEST/id10022/qbHM0g5zCOY/00007.wav,id10022
VoxCeleb_SR/TEST/id10022/qbHM0g5zCOY/00008.wav,id10022
VoxCeleb_SR/TEST/id10022/qbHM0g5zCOY/00009.wav,id10022
VoxCeleb_SR/TEST/id10022/qbHM0g5zCOY/00010.wav,id10022
VoxCeleb_SR/TEST/id10022/qbHM0g5zCOY/00011.wav,id10022
VoxCeleb_SR/TEST/id10022/qbHM0g5zCOY/00012.wav,id10022
VoxCeleb_SR/TEST/id10022/qbHM0g5zCOY/00013.wav,id10022
VoxCeleb_SR/TEST/id10022/qbHM0g5zCOY/00014.wav,id10022
VoxCeleb_SR/TEST/id10022/RHO5HElwx4k/00001.wav,id10022
VoxCeleb_SR/TEST/id10022/RHO5HElwx4k/00002.wav,id10022
VoxCeleb_SR/TEST/id10022/RHO5HElwx4k/00003.wav,id10022
VoxCeleb_SR/TEST/id10022/RHO5HElwx4k/00004.wav,id10022
VoxCeleb_SR/TEST/id10022/RHO5HElwx4k/00005.wav,id10022
VoxCeleb_SR/TEST/id10022/RHO5HElwx4k/00006.wav,id10022
VoxCeleb_SR/TEST/id10022/RHO5HElwx4k/00007.wav,id10022
VoxCeleb_SR/TEST/id10022/RHO5HElwx4k/00008.wav,id10022
VoxCeleb_SR/TEST/id10022/RHO5HElwx4k/00009.wav,id10022
VoxCeleb_SR/TEST/id10022/RHO5HElwx4k/00010.wav,id10022
VoxCeleb_SR/TEST/id10023/InpO6ya3pYY/00001.wav,id10023
VoxCeleb_SR/TEST/id10023/npR3r5AmQZA/00001.wav,id10023
VoxCeleb_SR/TEST/id10023/npR3r5AmQZA/00002.wav,id10023
VoxCeleb_SR/TEST/id10023/npR3r5AmQZA/00003.wav,id10023
VoxCeleb_SR/TEST/id10023/npR3r5AmQZA/00004.wav,id10023
VoxCeleb_SR/TEST/id10023/npR3r5AmQZA/00005.wav,id10023
VoxCeleb_SR/TEST/id10023/npR3r5AmQZA/00006.wav,id10023
VoxCeleb_SR/TEST/id10024/ETh3tA28v8g/00001.wav,id10024
VoxCeleb_SR/TEST/id10024/PdW6sXPmSFM/00001.wav,id10024
VoxCeleb_SR/TEST/id10024/PdW6sXPmSFM/00002.wav,id10024
VoxCeleb_SR/TEST/id10024/PdW6sXPmSFM/00003.wav,id10024
VoxCeleb_SR/TEST/id10024/PdW6sXPmSFM/00004.wav,id10024
VoxCeleb_SR/TEST/id10024/PdW6sXPmSFM/00005.wav,id10024
VoxCeleb_SR/TEST/id10024/PdW6sXPmSFM/00006.wav,id10024
VoxCeleb_SR/TEST/id10024/PdW6sXPmSFM/00007.wav,id10024
VoxCeleb_SR/TEST/id10024/PdW6sXPmSFM/00008.wav,id10024
VoxCeleb_SR/TEST/id10024/PdW6sXPmSFM/00009.wav,id10024
VoxCeleb_SR/TEST/id10024/PdW6sXPmSFM/00010.wav,id10024
VoxCeleb_SR/TEST/id10024/PdW6sXPmSFM/00011.wav,id10024
VoxCeleb_SR/TEST/id10024/PdW6sXPmSFM/00012.wav,id10024
VoxCeleb_SR/TEST/id10024/PdW6sXPmSFM/00013.wav,id10024
VoxCeleb_SR/TEST/id10024/PdW6sXPmSFM/00014.wav,id10024
VoxCeleb_SR/TEST/id10024/PdW6sXPmSFM/00015.wav,id10024
VoxCeleb_SR/TEST/id10024/PdW6sXPmSFM/00016.wav,id10024
VoxCeleb_SR/TEST/id10024/PdW6sXPmSFM/00017.wav,id10024
VoxCeleb_SR/TEST/id10024/PdW6sXPmSFM/00018.wav,id10024
VoxCeleb_SR/TEST/id10024/PdW6sXPmSFM/00019.wav,id10024
VoxCeleb_SR/TEST/id10024/PdW6sXPmSFM/00020.wav,id10024
