filename,speaker
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00001.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00002.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00003.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00004.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00005.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00006.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00007.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00008.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00009.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00010.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00011.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00012.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00013.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00014.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00015.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00016.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00017.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00018.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00019.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00020.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00021.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00022.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00023.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00024.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00025.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00026.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00027.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00028.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00029.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00030.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00031.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00032.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00033.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00034.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00035.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00036.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00037.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00038.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00039.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00040.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00041.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00042.wav,id10020
VoxCeleb_SR/ENROLL/id10020/1elTcNGC3q8/00043.wav,id10020
