filename,speaker
TIMIT_SR/ENROLL/DR2/FAEM0/SI1392.WAV,FAEM0
TIMIT_SR/ENROLL/DR2/FAEM0/SI2022.WAV,FAEM0
TIMIT_SR/ENROLL/DR2/FAEM0/SI762.WAV,FAEM0
TIMIT_SR/ENROLL/DR2/FAEM0/SX132.WAV,FAEM0
TIMIT_SR/ENROLL/DR2/FAEM0/SX222.WAV,FAEM0
TIMIT_SR/ENROLL/DR2/FAEM0/SX312.WAV,FAEM0
TIMIT_SR/ENROLL/DR2/FAEM0/SX402.WAV,FAEM0
TIMIT_SR/ENROLL/DR2/FAEM0/SX42.WAV,FAEM0
TIMIT_SR/ENROLL/DR2/FAJW0/SI1263.WAV,FAJW0
TIMIT_SR/ENROLL/DR2/FAJW0/SI1893.WAV,FAJW0
TIMIT_SR/ENROLL/DR2/FAJW0/SI633.WAV,FAJW0
TIMIT_SR/ENROLL/DR2/FAJW0/SX183.WAV,FAJW0
TIMIT_SR/ENROLL/DR2/FAJW0/SX273.WAV,FAJW0
TIMIT_SR/ENROLL/DR2/FAJW0/SX3.WAV,FAJW0
TIMIT_SR/ENROLL/DR2/FAJW0/SX363.WAV,FAJW0
TIMIT_SR/ENROLL/DR2/FAJW0/SX93.WAV,FAJW0
TIMIT_SR/ENROLL/DR2/FCAJ0/SI1479.WAV,FCAJ0
TIMIT_SR/ENROLL/DR2/FCAJ0/SI1804.WAV,FCAJ0
TIMIT_SR/ENROLL/DR2/FCAJ0/SI849.WAV,FCAJ0
TIMIT_SR/ENROLL/DR2/FCAJ0/SX129.WAV,FCAJ0
TIMIT_SR/ENROLL/DR2/FCAJ0/SX219.WAV,FCAJ0
TIMIT_SR/ENROLL/DR2/FCAJ0/SX309.WAV,FCAJ0
TIMIT_SR/ENROLL/DR2/FCAJ0/SX39.WAV,FCAJ0
TIMIT_SR/ENROLL/DR2/FCAJ0/SX399.WAV,FCAJ0
TIMIT_SR/ENROLL/DR2/FCMM0/SI1083.WAV,FCMM0
TIMIT_SR/ENROLL/DR2/FCMM0/SI1957.WAV,FCMM0
TIMIT_SR/ENROLL/DR2/FCMM0/SI453.WAV,FCMM0
TIMIT_SR/ENROLL/DR2/FCMM0/SX183.WAV,FCMM0
TIMIT_SR/ENROLL/DR2/FCMM0/SX273.WAV,FCMM0
TIMIT_SR/ENROLL/DR2/FCMM0/SX363.WAV,FCMM0
TIMIT_SR/ENROLL/DR2/FCMM0/SX420.WAV,FCMM0
TIMIT_SR/ENROLL/DR2/FCMM0/SX93.WAV,FCMM0
TIMIT_SR/ENROLL/DR2/FCMR0/SI1105.WAV,FCMR0
TIMIT_SR/ENROLL/DR2/FCMR0/SI1735.WAV,FCMR0
TIMIT_SR/ENROLL/DR2/FCMR0/SI475.WAV,FCMR0
TIMIT_SR/ENROLL/DR2/FCMR0/SX115.WAV,FCMR0
TIMIT_SR/ENROLL/DR2/FCMR0/SX205.WAV,FCMR0
TIMIT_SR/ENROLL/DR2/FCMR0/SX25.WAV,FCMR0
TIMIT_SR/ENROLL/DR2/FCMR0/SX295.WAV,FCMR0
TIMIT_SR/ENROLL/DR2/FCMR0/SX385.WAV,FCMR0
TIMIT_SR/ENROLL/DR2/FCYL0/SI1297.WAV,FCYL0
TIMIT_SR/ENROLL/DR2/FCYL0/SI1927.WAV,FCYL0
TIMIT_SR/ENROLL/DR2/FCYL0/SI667.WAV,FCYL0
TIMIT_SR/ENROLL/DR2/FCYL0/SX127.WAV,FCYL0
TIMIT_SR/ENROLL/DR2/FCYL0/SX217.WAV,FCYL0
TIMIT_SR/ENROLL/DR2/FCYL0/SX349.WAV,FCYL0
TIMIT_SR/ENROLL/DR2/FCYL0/SX37.WAV,FCYL0
