filename,speaker
VoxCeleb_SR/ENROLL/id10040/1csoxtWaisM/00001.wav,id10040
VoxCeleb_SR/ENROLL/id10040/1csoxtWaisM/00002.wav,id10040
VoxCeleb_SR/ENROLL/id10040/1csoxtWaisM/00003.wav,id10040
VoxCeleb_SR/ENROLL/id10040/4mkRl_p-rnQ/00001.wav,id10040
VoxCeleb_SR/ENROLL/id10040/4mkRl_p-rnQ/00002.wav,id10040
VoxCeleb_SR/ENROLL/id10040/8TbhtTrUttw/00001.wav,id10040
VoxCeleb_SR/ENROLL/id10040/8TbhtTrUttw/00002.wav,id10040
VoxCeleb_SR/ENROLL/id10040/bK5SCGBMN4U/00001.wav,id10040
VoxCeleb_SR/ENROLL/id10040/bK5SCGBMN4U/00002.wav,id10040
VoxCeleb_SR/ENROLL/id10040/bK5SCGBMN4U/00003.wav,id10040
VoxCeleb_SR/ENROLL/id10040/bK5SCGBMN4U/00004.wav,id10040
VoxCeleb_SR/ENROLL/id10040/bK5SCGBMN4U/00005.wav,id10040
VoxCeleb_SR/ENROLL/id10040/cIapgK3jseo/00001.wav,id10040
VoxCeleb_SR/ENROLL/id10040/Cu1Gugj18Vg/00001.wav,id10040
VoxCeleb_SR/ENROLL/id10040/Cu1Gugj18Vg/00002.wav,id10040
VoxCeleb_SR/ENROLL/id10040/Cu1Gugj18Vg/00003.wav,id10040
VoxCeleb_SR/ENROLL/id10040/Cu1Gugj18Vg/00004.wav,id10040
VoxCeleb_SR/ENROLL/id10040/Cu1Gugj18Vg/00005.wav,id10040
VoxCeleb_SR/ENROLL/id10040/Cu1Gugj18Vg/00006.wav,id10040
VoxCeleb_SR/ENROLL/id10040/Cu1Gugj18Vg/00007.wav,id10040
VoxCeleb_SR/ENROLL/id10040/Cu1Gugj18Vg/00008.wav,id10040
VoxCeleb_SR/ENROLL/id10040/Cu1Gugj18Vg/00009.wav,id10040
VoxCeleb_SR/ENROLL/id10040/Cu1Gugj18Vg/00010.wav,id10040
VoxCeleb_SR/ENROLL/id10040/DMBems4y_p0/00001.wav,id10040
VoxCeleb_SR/ENROLL/id10040/DMBems4y_p0/00002.wav,id10040
VoxCeleb_SR/ENROLL/id10040/DMBems4y_p0/00003.wav,id10040
VoxCeleb_SR/ENROLL/id10040/DMBems4y_p0/00004.wav,id10040
VoxCeleb_SR/ENROLL/id10040/DMBems4y_p0/00005.wav,id10040
VoxCeleb_SR/ENROLL/id10040/DMBems4y_p0/00006.wav,id10040
VoxCeleb_SR/ENROLL/id10040/DMBems4y_p0/00007.wav,id10040
VoxCeleb_SR/ENROLL/id10040/DMBems4y_p0/00008.wav,id10040
VoxCeleb_SR/ENROLL/id10040/DMBems4y_p0/00009.wav,id10040
VoxCeleb_SR/ENROLL/id10040/j3UYusVHkp4/00001.wav,id10040
VoxCeleb_SR/ENROLL/id10040/j3UYusVHkp4/00002.wav,id10040
VoxCeleb_SR/ENROLL/id10040/lk2oK0j6syg/00001.wav,id10040
VoxCeleb_SR/ENROLL/id10040/lk2oK0j6syg/00002.wav,id10040
VoxCeleb_SR/ENROLL/id10040/lk2oK0j6syg/00003.wav,id10040
VoxCeleb_SR/ENROLL/id10040/nmEj7IkWbD4/00001.wav,id10040
VoxCeleb_SR/ENROLL/id10040/nmEj7IkWbD4/00002.wav,id10040
VoxCeleb_SR/ENROLL/id10040/nmEj7IkWbD4/00003.wav,id10040
VoxCeleb_SR/ENROLL/id10040/nmEj7IkWbD4/00004.wav,id10040
VoxCeleb_SR/ENROLL/id10040/nmEj7IkWbD4/00005.wav,id10040
VoxCeleb_SR/ENROLL/id10040/nmEj7IkWbD4/00006.wav,id10040
VoxCeleb_SR/ENROLL/id10040/nmEj7IkWbD4/00007.wav,id10040
VoxCeleb_SR/ENROLL/id10040/nmEj7IkWbD4/00008.wav,id10040
VoxCeleb_SR/ENROLL/id10040/nmEj7IkWbD4/00009.wav,id10040
VoxCeleb_SR/ENROLL/id10040/nmEj7IkWbD4/00010.wav,id10040
VoxCeleb_SR/ENROLL/id10040/nmEj7IkWbD4/00011.wav,id10040
VoxCeleb_SR/ENROLL/id10040/nmEj7IkWbD4/00012.wav,id10040
VoxCeleb_SR/ENROLL/id10040/OOZCxP27GRQ/00001.wav,id10040
VoxCeleb_SR/ENROLL/id10040/OOZCxP27GRQ/00002.wav,id10040
VoxCeleb_SR/ENROLL/id10040/OOZCxP27GRQ/00003.wav,id10040
VoxCeleb_SR/ENROLL/id10040/OOZCxP27GRQ/00004.wav,id10040
VoxCeleb_SR/ENROLL/id10040/OOZCxP27GRQ/00005.wav,id10040
VoxCeleb_SR/ENROLL/id10040/OOZCxP27GRQ/00006.wav,id10040
VoxCeleb_SR/ENROLL/id10040/U8_38kaSJy0/00001.wav,id10040
VoxCeleb_SR/ENROLL/id10040/Xld52wtj6Kg/00001.wav,id10040
VoxCeleb_SR/ENROLL/id10040/Xld52wtj6Kg/00002.wav,id10040
VoxCeleb_SR/ENROLL/id10040/Xld52wtj6Kg/00003.wav,id10040
VoxCeleb_SR/ENROLL/id10040/XLr14SeTXc8/00001.wav,id10040
VoxCeleb_SR/ENROLL/id10040/Yr6vOaWRSb0/00001.wav,id10040
VoxCeleb_SR/ENROLL/id10041/0-KA7pTDABQ/00001.wav,id10041
VoxCeleb_SR/ENROLL/id10041/0-KA7pTDABQ/00002.wav,id10041
VoxCeleb_SR/ENROLL/id10041/3-NYAniM6Fc/00001.wav,id10041
VoxCeleb_SR/ENROLL/id10041/3-NYAniM6Fc/00002.wav,id10041
VoxCeleb_SR/ENROLL/id10041/3-NYAniM6Fc/00003.wav,id10041
VoxCeleb_SR/ENROLL/id10041/3-NYAniM6Fc/00004.wav,id10041
VoxCeleb_SR/ENROLL/id10041/3-NYAniM6Fc/00005.wav,id10041
VoxCeleb_SR/ENROLL/id10041/3-NYAniM6Fc/00006.wav,id10041
VoxCeleb_SR/ENROLL/id10041/3-NYAniM6Fc/00007.wav,id10041
VoxCeleb_SR/ENROLL/id10041/3t-RnqGXDrM/00001.wav,id10041
VoxCeleb_SR/ENROLL/id10041/3t-RnqGXDrM/00002.wav,id10041
VoxCeleb_SR/ENROLL/id10041/5g4NwozVJpA/00001.wav,id10041
VoxCeleb_SR/ENROLL/id10041/5g4NwozVJpA/00002.wav,id10041
VoxCeleb_SR/ENROLL/id10041/5g4NwozVJpA/00003.wav,id10041
