filename,speaker
VoxCeleb_SR/TEST/id10040/pEMxNj4acCI/00001.wav,id10040
VoxCeleb_SR/TEST/id10040/pEMxNj4acCI/00002.wav,id10040
VoxCeleb_SR/TEST/id10040/Svs3h_n1y-8/00001.wav,id10040
VoxCeleb_SR/TEST/id10040/Svs3h_n1y-8/00002.wav,id10040
VoxCeleb_SR/TEST/id10040/Svs3h_n1y-8/00003.wav,id10040
VoxCeleb_SR/TEST/id10041/D3dHTB6l9r0/00001.wav,id10041
VoxCeleb_SR/TEST/id10041/D3dHTB6l9r0/00002.wav,id10041
VoxCeleb_SR/TEST/id10041/D3dHTB6l9r0/00003.wav,id10041
VoxCeleb_SR/TEST/id10041/D3dHTB6l9r0/00004.wav,id10041
VoxCeleb_SR/TEST/id10041/D3dHTB6l9r0/00005.wav,id10041
VoxCeleb_SR/TEST/id10041/D3dHTB6l9r0/00006.wav,id10041
VoxCeleb_SR/TEST/id10041/eUXTdQY-XYE/00001.wav,id10041
VoxCeleb_SR/TEST/id10042/IuWwTr3rP0w/00001.wav,id10042
VoxCeleb_SR/TEST/id10042/mvJz29iZYJI/00001.wav,id10042
VoxCeleb_SR/TEST/id10042/mvJz29iZYJI/00002.wav,id10042
VoxCeleb_SR/TEST/id10042/mvJz29iZYJI/00003.wav,id10042
VoxCeleb_SR/TEST/id10042/mvJz29iZYJI/00004.wav,id10042
VoxCeleb_SR/TEST/id10043/LNwhiQAi7OM/00001.wav,id10043
VoxCeleb_SR/TEST/id10043/lqPc-bhMaCs/00001.wav,id10043
VoxCeleb_SR/TEST/id10043/lqPc-bhMaCs/00002.wav,id10043
VoxCeleb_SR/TEST/id10043/lqPc-bhMaCs/00003.wav,id10043
VoxCeleb_SR/TEST/id10043/lqPc-bhMaCs/00004.wav,id10043
VoxCeleb_SR/TEST/id10043/lqPc-bhMaCs/00005.wav,id10043
VoxCeleb_SR/TEST/id10043/lqPc-bhMaCs/00006.wav,id10043
VoxCeleb_SR/TEST/id10043/lqPc-bhMaCs/00007.wav,id10043
VoxCeleb_SR/TEST/id10043/lqPc-bhMaCs/00008.wav,id10043
VoxCeleb_SR/TEST/id10043/lqPc-bhMaCs/00009.wav,id10043
VoxCeleb_SR/TEST/id10043/lqPc-bhMaCs/00010.wav,id10043
VoxCeleb_SR/TEST/id10043/lqPc-bhMaCs/00011.wav,id10043
VoxCeleb_SR/TEST/id10044/iGGuNC2Xsg4/00001.wav,id10044
VoxCeleb_SR/TEST/id10044/iGGuNC2Xsg4/00002.wav,id10044
VoxCeleb_SR/TEST/id10044/iGGuNC2Xsg4/00003.wav,id10044
VoxCeleb_SR/TEST/id10044/KDvEDmdvGIE/00001.wav,id10044
VoxCeleb_SR/TEST/id10044/KDvEDmdvGIE/00002.wav,id10044
VoxCeleb_SR/TEST/id10044/KDvEDmdvGIE/00003.wav,id10044
VoxCeleb_SR/TEST/id10044/KDvEDmdvGIE/00004.wav,id10044
VoxCeleb_SR/TEST/id10044/KDvEDmdvGIE/00005.wav,id10044
VoxCeleb_SR/TEST/id10044/KDvEDmdvGIE/00006.wav,id10044
VoxCeleb_SR/TEST/id10045/KTjrTSd2TkI/00001.wav,id10045
VoxCeleb_SR/TEST/id10045/KTjrTSd2TkI/00002.wav,id10045
