filename,speaker
VoxCeleb_SR/ENROLL/id10010/1O_m0G4rf9Q/00001.wav,id10010
VoxCeleb_SR/ENROLL/id10010/1O_m0G4rf9Q/00002.wav,id10010
VoxCeleb_SR/ENROLL/id10010/5ssVY9a5X-M/00001.wav,id10010
VoxCeleb_SR/ENROLL/id10010/5ssVY9a5X-M/00002.wav,id10010
VoxCeleb_SR/ENROLL/id10010/5ssVY9a5X-M/00003.wav,id10010
VoxCeleb_SR/ENROLL/id10010/5ssVY9a5X-M/00004.wav,id10010
VoxCeleb_SR/ENROLL/id10010/5ssVY9a5X-M/00005.wav,id10010
VoxCeleb_SR/ENROLL/id10010/5ssVY9a5X-M/00006.wav,id10010
VoxCeleb_SR/ENROLL/id10010/5xGZ4I9Bltc/00001.wav,id10010
VoxCeleb_SR/ENROLL/id10010/aVg9a5-hRsw/00001.wav,id10010
VoxCeleb_SR/ENROLL/id10010/E454T_sS_AM/00001.wav,id10010
VoxCeleb_SR/ENROLL/id10010/E454T_sS_AM/00002.wav,id10010
VoxCeleb_SR/ENROLL/id10010/fapnl6uxeEw/00001.wav,id10010
VoxCeleb_SR/ENROLL/id10010/Fi21gDronE4/00001.wav,id10010
VoxCeleb_SR/ENROLL/id10010/Fi21gDronE4/00002.wav,id10010
VoxCeleb_SR/ENROLL/id10010/Fi21gDronE4/00003.wav,id10010
VoxCeleb_SR/ENROLL/id10010/Fi21gDronE4/00004.wav,id10010
VoxCeleb_SR/ENROLL/id10010/Fi21gDronE4/00005.wav,id10010
VoxCeleb_SR/ENROLL/id10010/Fi21gDronE4/00006.wav,id10010
VoxCeleb_SR/ENROLL/id10010/Fi21gDronE4/00007.wav,id10010
VoxCeleb_SR/ENROLL/id10010/Fi21gDronE4/00008.wav,id10010
VoxCeleb_SR/ENROLL/id10010/Fi21gDronE4/00009.wav,id10010
VoxCeleb_SR/ENROLL/id10010/Fi21gDronE4/00010.wav,id10010
VoxCeleb_SR/ENROLL/id10010/LcCFDB7yT6A/00001.wav,id10010
VoxCeleb_SR/ENROLL/id10010/QlrC83eEY2s/00001.wav,id10010
VoxCeleb_SR/ENROLL/id10010/QlrC83eEY2s/00002.wav,id10010
VoxCeleb_SR/ENROLL/id10010/Sw8HigpvVsg/00001.wav,id10010
VoxCeleb_SR/ENROLL/id10010/Sw8HigpvVsg/00002.wav,id10010
VoxCeleb_SR/ENROLL/id10010/w_dgWRKS91Q/00001.wav,id10010
VoxCeleb_SR/ENROLL/id10010/zbFJH6QsV48/00001.wav,id10010
VoxCeleb_SR/ENROLL/id10010/zbFJH6QsV48/00002.wav,id10010
VoxCeleb_SR/ENROLL/id10010/zbFJH6QsV48/00003.wav,id10010
VoxCeleb_SR/ENROLL/id10010/zbFJH6QsV48/00004.wav,id10010
