filename,speaker
VoxCeleb_SR/TEST/id10010/GZnnXtImnGA/00001.wav,id10010
VoxCeleb_SR/TEST/id10010/GZnnXtImnGA/00002.wav,id10010
VoxCeleb_SR/TEST/id10010/GZnnXtImnGA/00003.wav,id10010
VoxCeleb_SR/TEST/id10010/ik0addgjsVM/00001.wav,id10010
VoxCeleb_SR/TEST/id10010/ik0addgjsVM/00002.wav,id10010
VoxCeleb_SR/TEST/id10010/ik0addgjsVM/00003.wav,id10010
VoxCeleb_SR/TEST/id10010/ik0addgjsVM/00004.wav,id10010
VoxCeleb_SR/TEST/id10010/ik0addgjsVM/00005.wav,id10010
VoxCeleb_SR/TEST/id10010/ik0addgjsVM/00006.wav,id10010
VoxCeleb_SR/TEST/id10011/TsWNxShkS9A/00001.wav,id10011
VoxCeleb_SR/TEST/id10011/u3odsIbYouc/00001.wav,id10011
VoxCeleb_SR/TEST/id10011/u3odsIbYouc/00002.wav,id10011
VoxCeleb_SR/TEST/id10012/nCwwVjPNloY/00001.wav,id10012
VoxCeleb_SR/TEST/id10012/nCwwVjPNloY/00002.wav,id10012
VoxCeleb_SR/TEST/id10012/nCwwVjPNloY/00003.wav,id10012
VoxCeleb_SR/TEST/id10012/nCwwVjPNloY/00004.wav,id10012
VoxCeleb_SR/TEST/id10012/nCwwVjPNloY/00005.wav,id10012
VoxCeleb_SR/TEST/id10012/nCwwVjPNloY/00006.wav,id10012
VoxCeleb_SR/TEST/id10012/nCwwVjPNloY/00007.wav,id10012
VoxCeleb_SR/TEST/id10012/nCwwVjPNloY/00008.wav,id10012
VoxCeleb_SR/TEST/id10012/nCwwVjPNloY/00009.wav,id10012
VoxCeleb_SR/TEST/id10012/nCwwVjPNloY/00010.wav,id10012
VoxCeleb_SR/TEST/id10012/nCwwVjPNloY/00011.wav,id10012
VoxCeleb_SR/TEST/id10012/nCwwVjPNloY/00012.wav,id10012
VoxCeleb_SR/TEST/id10012/nCwwVjPNloY/00013.wav,id10012
VoxCeleb_SR/TEST/id10012/nCwwVjPNloY/00014.wav,id10012
VoxCeleb_SR/TEST/id10012/nCwwVjPNloY/00015.wav,id10012
VoxCeleb_SR/TEST/id10012/o-8xXV5MC8I/00001.wav,id10012
VoxCeleb_SR/TEST/id10012/o-8xXV5MC8I/00002.wav,id10012
VoxCeleb_SR/TEST/id10012/o-8xXV5MC8I/00003.wav,id10012
VoxCeleb_SR/TEST/id10012/o-8xXV5MC8I/00004.wav,id10012
