filename,speaker
TIMIT_SR/ENROLL/DR6/FAPB0/SI1063.WAV,FAPB0
TIMIT_SR/ENROLL/DR6/FAPB0/SI1693.WAV,FAPB0
TIMIT_SR/ENROLL/DR6/FAPB0/SI2323.WAV,FAPB0
TIMIT_SR/ENROLL/DR6/FAPB0/SX163.WAV,FAPB0
TIMIT_SR/ENROLL/DR6/FAPB0/SX253.WAV,FAPB0
TIMIT_SR/ENROLL/DR6/FAPB0/SX343.WAV,FAPB0
TIMIT_SR/ENROLL/DR6/FAPB0/SX433.WAV,FAPB0
TIMIT_SR/ENROLL/DR6/FAPB0/SX73.WAV,FAPB0
TIMIT_SR/ENROLL/DR6/FBCH0/SI1586.WAV,FBCH0
TIMIT_SR/ENROLL/DR6/FBCH0/SI956.WAV,FBCH0
TIMIT_SR/ENROLL/DR6/FBCH0/SI959.WAV,FBCH0
TIMIT_SR/ENROLL/DR6/FBCH0/SX146.WAV,FBCH0
TIMIT_SR/ENROLL/DR6/FBCH0/SX236.WAV,FBCH0
TIMIT_SR/ENROLL/DR6/FBCH0/SX326.WAV,FBCH0
TIMIT_SR/ENROLL/DR6/FBCH0/SX416.WAV,FBCH0
TIMIT_SR/ENROLL/DR6/FBCH0/SX56.WAV,FBCH0
TIMIT_SR/ENROLL/DR6/FDRW0/SI1283.WAV,FDRW0
TIMIT_SR/ENROLL/DR6/FDRW0/SI1423.WAV,FDRW0
TIMIT_SR/ENROLL/DR6/FDRW0/SI653.WAV,FDRW0
TIMIT_SR/ENROLL/DR6/FDRW0/SX113.WAV,FDRW0
TIMIT_SR/ENROLL/DR6/FDRW0/SX203.WAV,FDRW0
TIMIT_SR/ENROLL/DR6/FDRW0/SX23.WAV,FDRW0
TIMIT_SR/ENROLL/DR6/FDRW0/SX293.WAV,FDRW0
TIMIT_SR/ENROLL/DR6/FDRW0/SX383.WAV,FDRW0
TIMIT_SR/ENROLL/DR6/FHXS0/SI1075.WAV,FHXS0
TIMIT_SR/ENROLL/DR6/FHXS0/SI2302.WAV,FHXS0
TIMIT_SR/ENROLL/DR6/FHXS0/SI2335.WAV,FHXS0
TIMIT_SR/ENROLL/DR6/FHXS0/SX175.WAV,FHXS0
TIMIT_SR/ENROLL/DR6/FHXS0/SX265.WAV,FHXS0
TIMIT_SR/ENROLL/DR6/FHXS0/SX355.WAV,FHXS0
TIMIT_SR/ENROLL/DR6/FHXS0/SX445.WAV,FHXS0
TIMIT_SR/ENROLL/DR6/FHXS0/SX85.WAV,FHXS0
TIMIT_SR/ENROLL/DR6/FJDM2/SI1582.WAV,FJDM2
TIMIT_SR/ENROLL/DR6/FJDM2/SI1964.WAV,FJDM2
TIMIT_SR/ENROLL/DR6/FJDM2/SI2212.WAV,FJDM2
TIMIT_SR/ENROLL/DR6/FJDM2/SX142.WAV,FJDM2
TIMIT_SR/ENROLL/DR6/FJDM2/SX232.WAV,FJDM2
TIMIT_SR/ENROLL/DR6/FJDM2/SX322.WAV,FJDM2
TIMIT_SR/ENROLL/DR6/FJDM2/SX412.WAV,FJDM2
TIMIT_SR/ENROLL/DR6/FJDM2/SX52.WAV,FJDM2
TIMIT_SR/ENROLL/DR6/FKLC1/SI1048.WAV,FKLC1
TIMIT_SR/ENROLL/DR6/FKLC1/SI1678.WAV,FKLC1
TIMIT_SR/ENROLL/DR6/FKLC1/SI2308.WAV,FKLC1
TIMIT_SR/ENROLL/DR6/FKLC1/SX148.WAV,FKLC1
TIMIT_SR/ENROLL/DR6/FKLC1/SX238.WAV,FKLC1
TIMIT_SR/ENROLL/DR6/FKLC1/SX328.WAV,FKLC1
TIMIT_SR/ENROLL/DR6/FKLC1/SX418.WAV,FKLC1
TIMIT_SR/ENROLL/DR6/FKLC1/SX58.WAV,FKLC1
TIMIT_SR/ENROLL/DR6/FLAG0/SI1464.WAV,FLAG0
TIMIT_SR/ENROLL/DR6/FLAG0/SI2094.WAV,FLAG0
TIMIT_SR/ENROLL/DR6/FLAG0/SI834.WAV,FLAG0
TIMIT_SR/ENROLL/DR6/FLAG0/SX114.WAV,FLAG0
TIMIT_SR/ENROLL/DR6/FLAG0/SX204.WAV,FLAG0
TIMIT_SR/ENROLL/DR6/FLAG0/SX24.WAV,FLAG0
TIMIT_SR/ENROLL/DR6/FLAG0/SX294.WAV,FLAG0
TIMIT_SR/ENROLL/DR6/FLAG0/SX384.WAV,FLAG0
TIMIT_SR/ENROLL/DR6/FLNH0/SI1214.WAV,FLNH0
TIMIT_SR/ENROLL/DR6/FLNH0/SI584.WAV,FLNH0
TIMIT_SR/ENROLL/DR6/FLNH0/SI941.WAV,FLNH0
TIMIT_SR/ENROLL/DR6/FLNH0/SX134.WAV,FLNH0
TIMIT_SR/ENROLL/DR6/FLNH0/SX224.WAV,FLNH0
TIMIT_SR/ENROLL/DR6/FLNH0/SX314.WAV,FLNH0
TIMIT_SR/ENROLL/DR6/FLNH0/SX404.WAV,FLNH0
TIMIT_SR/ENROLL/DR6/FLNH0/SX44.WAV,FLNH0
TIMIT_SR/ENROLL/DR6/FMGD0/SI1564.WAV,FMGD0
TIMIT_SR/ENROLL/DR6/FMGD0/SI2194.WAV,FMGD0
TIMIT_SR/ENROLL/DR6/FMGD0/SI934.WAV,FMGD0
TIMIT_SR/ENROLL/DR6/FMGD0/SX124.WAV,FMGD0
TIMIT_SR/ENROLL/DR6/FMGD0/SX214.WAV,FMGD0
TIMIT_SR/ENROLL/DR6/FMGD0/SX304.WAV,FMGD0
TIMIT_SR/ENROLL/DR6/FMGD0/SX34.WAV,FMGD0
TIMIT_SR/ENROLL/DR6/FMGD0/SX394.WAV,FMGD0
TIMIT_SR/ENROLL/DR6/FMJU0/SI1389.WAV,FMJU0
TIMIT_SR/ENROLL/DR6/FMJU0/SI2019.WAV,FMJU0
TIMIT_SR/ENROLL/DR6/FMJU0/SI759.WAV,FMJU0
TIMIT_SR/ENROLL/DR6/FMJU0/SX129.WAV,FMJU0
TIMIT_SR/ENROLL/DR6/FMJU0/SX219.WAV,FMJU0
TIMIT_SR/ENROLL/DR6/FMJU0/SX309.WAV,FMJU0
TIMIT_SR/ENROLL/DR6/FMJU0/SX39.WAV,FMJU0
TIMIT_SR/ENROLL/DR6/FMJU0/SX399.WAV,FMJU0
TIMIT_SR/ENROLL/DR6/FPAD0/SI1346.WAV,FPAD0
TIMIT_SR/ENROLL/DR6/FPAD0/SI1976.WAV,FPAD0
TIMIT_SR/ENROLL/DR6/FPAD0/SI716.WAV,FPAD0
TIMIT_SR/ENROLL/DR6/FPAD0/SX176.WAV,FPAD0
TIMIT_SR/ENROLL/DR6/FPAD0/SX266.WAV,FPAD0
TIMIT_SR/ENROLL/DR6/FPAD0/SX356.WAV,FPAD0
TIMIT_SR/ENROLL/DR6/FPAD0/SX446.WAV,FPAD0
TIMIT_SR/ENROLL/DR6/FPAD0/SX86.WAV,FPAD0
TIMIT_SR/ENROLL/DR6/FRJB0/SI1427.WAV,FRJB0
TIMIT_SR/ENROLL/DR6/FRJB0/SI1470.WAV,FRJB0
TIMIT_SR/ENROLL/DR6/FRJB0/SI1794.WAV,FRJB0
TIMIT_SR/ENROLL/DR6/FRJB0/SX167.WAV,FRJB0
TIMIT_SR/ENROLL/DR6/FRJB0/SX257.WAV,FRJB0
TIMIT_SR/ENROLL/DR6/FRJB0/SX347.WAV,FRJB0
TIMIT_SR/ENROLL/DR6/FRJB0/SX437.WAV,FRJB0
TIMIT_SR/ENROLL/DR6/FRJB0/SX77.WAV,FRJB0
TIMIT_SR/ENROLL/DR6/FSBK0/SI1069.WAV,FSBK0
TIMIT_SR/ENROLL/DR6/FSBK0/SI1699.WAV,FSBK0
TIMIT_SR/ENROLL/DR6/FSBK0/SI2329.WAV,FSBK0
TIMIT_SR/ENROLL/DR6/FSBK0/SX169.WAV,FSBK0
TIMIT_SR/ENROLL/DR6/FSBK0/SX259.WAV,FSBK0
TIMIT_SR/ENROLL/DR6/FSBK0/SX349.WAV,FSBK0
TIMIT_SR/ENROLL/DR6/FSBK0/SX439.WAV,FSBK0
TIMIT_SR/ENROLL/DR6/FSBK0/SX79.WAV,FSBK0
TIMIT_SR/ENROLL/DR6/FSDJ0/SI1115.WAV,FSDJ0
TIMIT_SR/ENROLL/DR6/FSDJ0/SI1745.WAV,FSDJ0
TIMIT_SR/ENROLL/DR6/FSDJ0/SI485.WAV,FSDJ0
TIMIT_SR/ENROLL/DR6/FSDJ0/SX125.WAV,FSDJ0
TIMIT_SR/ENROLL/DR6/FSDJ0/SX215.WAV,FSDJ0
TIMIT_SR/ENROLL/DR6/FSDJ0/SX305.WAV,FSDJ0
TIMIT_SR/ENROLL/DR6/FSDJ0/SX35.WAV,FSDJ0
TIMIT_SR/ENROLL/DR6/FSDJ0/SX395.WAV,FSDJ0
TIMIT_SR/ENROLL/DR6/FSGF0/SI1557.WAV,FSGF0
TIMIT_SR/ENROLL/DR6/FSGF0/SI2187.WAV,FSGF0
TIMIT_SR/ENROLL/DR6/FSGF0/SI927.WAV,FSGF0
TIMIT_SR/ENROLL/DR6/FSGF0/SX117.WAV,FSGF0
TIMIT_SR/ENROLL/DR6/FSGF0/SX207.WAV,FSGF0
TIMIT_SR/ENROLL/DR6/FSGF0/SX27.WAV,FSGF0
TIMIT_SR/ENROLL/DR6/FSGF0/SX297.WAV,FSGF0
TIMIT_SR/ENROLL/DR6/FSGF0/SX387.WAV,FSGF0
TIMIT_SR/ENROLL/DR6/FTAJ0/SI1329.WAV,FTAJ0
TIMIT_SR/ENROLL/DR6/FTAJ0/SI474.WAV,FTAJ0
TIMIT_SR/ENROLL/DR6/FTAJ0/SI699.WAV,FTAJ0
TIMIT_SR/ENROLL/DR6/FTAJ0/SX159.WAV,FTAJ0
TIMIT_SR/ENROLL/DR6/FTAJ0/SX249.WAV,FTAJ0
TIMIT_SR/ENROLL/DR6/FTAJ0/SX339.WAV,FTAJ0
TIMIT_SR/ENROLL/DR6/FTAJ0/SX429.WAV,FTAJ0
TIMIT_SR/ENROLL/DR6/FTAJ0/SX69.WAV,FTAJ0
TIMIT_SR/ENROLL/DR6/MABC0/SI1620.WAV,MABC0
TIMIT_SR/ENROLL/DR6/MABC0/SI2041.WAV,MABC0
TIMIT_SR/ENROLL/DR6/MABC0/SI781.WAV,MABC0
TIMIT_SR/ENROLL/DR6/MABC0/SX151.WAV,MABC0
TIMIT_SR/ENROLL/DR6/MABC0/SX241.WAV,MABC0
TIMIT_SR/ENROLL/DR6/MABC0/SX331.WAV,MABC0
TIMIT_SR/ENROLL/DR6/MABC0/SX421.WAV,MABC0
TIMIT_SR/ENROLL/DR6/MABC0/SX61.WAV,MABC0
TIMIT_SR/ENROLL/DR6/MAJP0/SI1074.WAV,MAJP0
TIMIT_SR/ENROLL/DR6/MAJP0/SI1704.WAV,MAJP0
TIMIT_SR/ENROLL/DR6/MAJP0/SI2334.WAV,MAJP0
TIMIT_SR/ENROLL/DR6/MAJP0/SX174.WAV,MAJP0
TIMIT_SR/ENROLL/DR6/MAJP0/SX264.WAV,MAJP0
TIMIT_SR/ENROLL/DR6/MAJP0/SX354.WAV,MAJP0
TIMIT_SR/ENROLL/DR6/MAJP0/SX444.WAV,MAJP0
TIMIT_SR/ENROLL/DR6/MAJP0/SX84.WAV,MAJP0
TIMIT_SR/ENROLL/DR6/MBMA1/SI2207.WAV,MBMA1
TIMIT_SR/ENROLL/DR6/MBMA1/SI2214.WAV,MBMA1
