filename,speaker
TIMIT_SR/ENROLL/DR7/FBLV0/SI1058.WAV,FBLV0
TIMIT_SR/ENROLL/DR7/FBLV0/SI1688.WAV,FBLV0
TIMIT_SR/ENROLL/DR7/FBLV0/SI2318.WAV,FBLV0
TIMIT_SR/ENROLL/DR7/FBLV0/SX158.WAV,FBLV0
TIMIT_SR/ENROLL/DR7/FBLV0/SX248.WAV,FBLV0
TIMIT_SR/ENROLL/DR7/FBLV0/SX338.WAV,FBLV0
TIMIT_SR/ENROLL/DR7/FBLV0/SX428.WAV,FBLV0
TIMIT_SR/ENROLL/DR7/FBLV0/SX68.WAV,FBLV0
TIMIT_SR/ENROLL/DR7/FCAU0/SI1037.WAV,FCAU0
TIMIT_SR/ENROLL/DR7/FCAU0/SI1667.WAV,FCAU0
TIMIT_SR/ENROLL/DR7/FCAU0/SI2297.WAV,FCAU0
TIMIT_SR/ENROLL/DR7/FCAU0/SX137.WAV,FCAU0
TIMIT_SR/ENROLL/DR7/FCAU0/SX227.WAV,FCAU0
TIMIT_SR/ENROLL/DR7/FCAU0/SX317.WAV,FCAU0
TIMIT_SR/ENROLL/DR7/FCAU0/SX407.WAV,FCAU0
TIMIT_SR/ENROLL/DR7/FCAU0/SX47.WAV,FCAU0
TIMIT_SR/ENROLL/DR7/FCJS0/SI1607.WAV,FCJS0
TIMIT_SR/ENROLL/DR7/FCJS0/SI2237.WAV,FCJS0
TIMIT_SR/ENROLL/DR7/FCJS0/SI977.WAV,FCJS0
TIMIT_SR/ENROLL/DR7/FCJS0/SX167.WAV,FCJS0
TIMIT_SR/ENROLL/DR7/FCJS0/SX257.WAV,FCJS0
TIMIT_SR/ENROLL/DR7/FCJS0/SX347.WAV,FCJS0
TIMIT_SR/ENROLL/DR7/FCJS0/SX437.WAV,FCJS0
TIMIT_SR/ENROLL/DR7/FCJS0/SX77.WAV,FCJS0
TIMIT_SR/ENROLL/DR7/FCRZ0/SI1913.WAV,FCRZ0
TIMIT_SR/ENROLL/DR7/FCRZ0/SI2053.WAV,FCRZ0
TIMIT_SR/ENROLL/DR7/FCRZ0/SI793.WAV,FCRZ0
TIMIT_SR/ENROLL/DR7/FCRZ0/SX163.WAV,FCRZ0
TIMIT_SR/ENROLL/DR7/FCRZ0/SX253.WAV,FCRZ0
TIMIT_SR/ENROLL/DR7/FCRZ0/SX343.WAV,FCRZ0
TIMIT_SR/ENROLL/DR7/FCRZ0/SX433.WAV,FCRZ0
TIMIT_SR/ENROLL/DR7/FCRZ0/SX73.WAV,FCRZ0
TIMIT_SR/ENROLL/DR7/FDHC0/SI1559.WAV,FDHC0
TIMIT_SR/ENROLL/DR7/FDHC0/SI2189.WAV,FDHC0
TIMIT_SR/ENROLL/DR7/FDHC0/SI929.WAV,FDHC0
TIMIT_SR/ENROLL/DR7/FDHC0/SX119.WAV,FDHC0
TIMIT_SR/ENROLL/DR7/FDHC0/SX209.WAV,FDHC0
TIMIT_SR/ENROLL/DR7/FDHC0/SX29.WAV,FDHC0
TIMIT_SR/ENROLL/DR7/FDHC0/SX299.WAV,FDHC0
TIMIT_SR/ENROLL/DR7/FDHC0/SX389.WAV,FDHC0
TIMIT_SR/ENROLL/DR7/FGWR0/SI1578.WAV,FGWR0
TIMIT_SR/ENROLL/DR7/FGWR0/SI2208.WAV,FGWR0
TIMIT_SR/ENROLL/DR7/FGWR0/SI948.WAV,FGWR0
TIMIT_SR/ENROLL/DR7/FGWR0/SX138.WAV,FGWR0
TIMIT_SR/ENROLL/DR7/FGWR0/SX228.WAV,FGWR0
TIMIT_SR/ENROLL/DR7/FGWR0/SX318.WAV,FGWR0
TIMIT_SR/ENROLL/DR7/FGWR0/SX408.WAV,FGWR0
TIMIT_SR/ENROLL/DR7/FGWR0/SX48.WAV,FGWR0
TIMIT_SR/ENROLL/DR7/FISB0/SI1579.WAV,FISB0
TIMIT_SR/ENROLL/DR7/FISB0/SI2209.WAV,FISB0
TIMIT_SR/ENROLL/DR7/FISB0/SI949.WAV,FISB0
TIMIT_SR/ENROLL/DR7/FISB0/SX139.WAV,FISB0
TIMIT_SR/ENROLL/DR7/FISB0/SX229.WAV,FISB0
TIMIT_SR/ENROLL/DR7/FISB0/SX319.WAV,FISB0
TIMIT_SR/ENROLL/DR7/FISB0/SX409.WAV,FISB0
TIMIT_SR/ENROLL/DR7/FISB0/SX49.WAV,FISB0
TIMIT_SR/ENROLL/DR7/FJEN0/SI1047.WAV,FJEN0
TIMIT_SR/ENROLL/DR7/FJEN0/SI1677.WAV,FJEN0
TIMIT_SR/ENROLL/DR7/FJEN0/SI2307.WAV,FJEN0
TIMIT_SR/ENROLL/DR7/FJEN0/SX147.WAV,FJEN0
TIMIT_SR/ENROLL/DR7/FJEN0/SX237.WAV,FJEN0
TIMIT_SR/ENROLL/DR7/FJEN0/SX327.WAV,FJEN0
TIMIT_SR/ENROLL/DR7/FJEN0/SX417.WAV,FJEN0
TIMIT_SR/ENROLL/DR7/FJEN0/SX57.WAV,FJEN0
TIMIT_SR/ENROLL/DR7/FJHK0/SI1022.WAV,FJHK0
TIMIT_SR/ENROLL/DR7/FJHK0/SI1652.WAV,FJHK0
TIMIT_SR/ENROLL/DR7/FJHK0/SI2282.WAV,FJHK0
TIMIT_SR/ENROLL/DR7/FJHK0/SX122.WAV,FJHK0
TIMIT_SR/ENROLL/DR7/FJHK0/SX212.WAV,FJHK0
TIMIT_SR/ENROLL/DR7/FJHK0/SX302.WAV,FJHK0
TIMIT_SR/ENROLL/DR7/FJHK0/SX32.WAV,FJHK0
TIMIT_SR/ENROLL/DR7/FJHK0/SX392.WAV,FJHK0
TIMIT_SR/ENROLL/DR7/FJRP1/SI1432.WAV,FJRP1
TIMIT_SR/ENROLL/DR7/FJRP1/SI2062.WAV,FJRP1
TIMIT_SR/ENROLL/DR7/FJRP1/SI802.WAV,FJRP1
TIMIT_SR/ENROLL/DR7/FJRP1/SX172.WAV,FJRP1
TIMIT_SR/ENROLL/DR7/FJRP1/SX262.WAV,FJRP1
TIMIT_SR/ENROLL/DR7/FJRP1/SX352.WAV,FJRP1
TIMIT_SR/ENROLL/DR7/FJRP1/SX442.WAV,FJRP1
TIMIT_SR/ENROLL/DR7/FJRP1/SX82.WAV,FJRP1
TIMIT_SR/ENROLL/DR7/FJSK0/SI1052.WAV,FJSK0
TIMIT_SR/ENROLL/DR7/FJSK0/SI1682.WAV,FJSK0
TIMIT_SR/ENROLL/DR7/FJSK0/SI2312.WAV,FJSK0
TIMIT_SR/ENROLL/DR7/FJSK0/SX152.WAV,FJSK0
TIMIT_SR/ENROLL/DR7/FJSK0/SX242.WAV,FJSK0
TIMIT_SR/ENROLL/DR7/FJSK0/SX332.WAV,FJSK0
TIMIT_SR/ENROLL/DR7/FJSK0/SX422.WAV,FJSK0
TIMIT_SR/ENROLL/DR7/FJSK0/SX62.WAV,FJSK0
TIMIT_SR/ENROLL/DR7/FKDE0/SI1141.WAV,FKDE0
TIMIT_SR/ENROLL/DR7/FKDE0/SI1771.WAV,FKDE0
TIMIT_SR/ENROLL/DR7/FKDE0/SI2221.WAV,FKDE0
TIMIT_SR/ENROLL/DR7/FKDE0/SX151.WAV,FKDE0
TIMIT_SR/ENROLL/DR7/FKDE0/SX241.WAV,FKDE0
TIMIT_SR/ENROLL/DR7/FKDE0/SX331.WAV,FKDE0
TIMIT_SR/ENROLL/DR7/FKDE0/SX421.WAV,FKDE0
TIMIT_SR/ENROLL/DR7/FKDE0/SX61.WAV,FKDE0
